Stop_Code_LBSL,Bus_Stop_Code,Naptan_Atco,Stop_Name,Location_Easting,Location_Northing,Heading,Stop_Area,Virtual_Bus_Stop,Latitude,Longitude
1311,74216,490007018S,FRIARY ROAD,527272.0,192951.0,148.0,TQ15,0.0,-0.16295245110175274,51.62099860710729
13149,55758,490001320A,WEMBLEY STADIUM STATION #,518918.0,185470.0,184.0,RR01,0.0,-0.28609776958608946,51.55559005486003
13150,75540,490007110S,ICKNIELD DRIVE,543762.0,188808.0,193.0,X701,0.0,0.07339068141746974,51.579805430714224
13151,73994,490007110N,GANTSHILL CRESCENT,543762.0,188890.0,14.0,X701,0.0,0.07342422124556101,51.58054223749699
13152,56689,490015198B,GREENFORD STATION <> #,514788.0,183864.0,205.0,QL03,0.0,-0.34616598173544527,51.542010535637836
13156,53546,490008350W1,HORNIMAN MUSEUM,534746.0,173068.0,285.0,2R05,0.0,-0.0626559113829517,51.440586854777465
13158,77142,490008337W,HONOR OAK ROAD,535073.0,173056.0,299.0,2R04,0.0,-0.05795848994944966,51.44040120847798
13161,48628,490001112B,FOREST HILL STATION # / LONDON ROAD,535304.0,172944.0,118.0,2R03,0.0,-0.05467968354763043,51.43933965515969
13167,53229,490006259S,DUNRAVEN SCHOOL,530576.0,172296.0,137.0,4V04,0.0,-0.12290341936499254,51.43462482233998
13168,58677,490013999S,LEIGHAM COURT ROAD / VALLEY ROAD,531019.0,172095.0,122.0,4V05,0.0,-0.11660833955283907,51.432716319304426
13169,58493,490013999N,VALLEY ROAD,530819.0,172154.0,285.0,4V05,0.0,-0.11946201146689929,51.43329270452469
13170,54551,490011620N,ROCKHAMPTON ROAD,531177.0,171863.0,352.0,4R04,0.0,-0.11442258702563639,51.43059488260231
13171,72854,490008590N,JULIAN'S PRIMARY SCHOOL,531171.0,171544.0,357.0,4R03,0.0,-0.11462685885865408,51.4277295125543
13174,48641,490003153W,ALBERT CARR GARDENS,530214.0,171014.0,249.0,4U13,0.0,-0.12857901831303387,51.423187016349246
13175,72678,490013998W,VALLEY ROAD,530581.0,171033.0,278.0,4V01,0.0,-0.12329666296842473,51.42327341160443
13176,56882,490014984W,THE ROOKERY,530788.0,171015.0,258.0,4V02,0.0,-0.12032782470612098,51.42306396741541
13178,55399,490009077E,LEIGHAM COURT ROAD,531137.0,171088.0,103.0,4V03,0.0,-0.11528424797492401,51.42363943422107
13179,75745,490009077W,STREATHAM COMMON NORTH / LEIGHAM CRT RD,531262.0,171049.0,280.0,4V03,0.0,-0.11350188930844952,51.423260044817894
13180,54642,490003153E,ALBERT CARR GARDENS,530227.0,171034.0,64.0,4U13,0.0,-0.12838480910246766,51.423363768049036
13181,50945,490013998E,VALLEY ROAD,530465.0,171055.0,94.0,4V01,0.0,-0.12495599048804334,51.42349780823217
13182,73625,490013536E,THE ROOKERY,530881.0,171048.0,74.0,4V02,0.0,-0.11897884721796322,51.423339082423304
13184,53198,490015314W,CROWN POINT,531684.0,171002.0,283.0,4Q02,0.0,-0.10745343788541524,51.422739875859165
13186,52936,490010452W2,TIVOLI ROAD,532126.0,170995.0,273.0,4Q16,0.0,-0.10110275644750552,51.42257420438009
13188,55282,490011876W,SALTER'S HILL,532577.0,171027.0,273.0,4Q18,0.0,-0.09460818887570725,51.42275656381048
13189,75610,490015338N,HERMITAGE ROAD,532804.0,170909.0,306.0,4Q19,0.0,-0.09138949869216524,51.42164305397514
13190,76958,490015346N,ROCKMOUNT ROAD,532983.0,170765.0,324.0,4Q20,0.0,-0.08887062446503675,51.42030705847389
13193,75154,490007430S,GRECIAN CRESCENT,531762.0,170746.0,187.0,HR02,0.0,-0.10642735802302422,51.420421178205864
13194,48026,490005559N,CONVENT HILL,532110.0,170530.0,288.0,HR04,0.0,-0.10150590924961386,51.41839913977293
13196,76144,490015337N,HERMITAGE ROAD,532333.0,170391.0,313.0,HR05,0.0,-0.09835267092629209,51.41709803356618
13197,71113,490015337S,HERMITAGE ROAD,532460.0,170315.0,116.0,HR05,0.0,-0.09655578091814769,51.41638541824968
13201,71214,490013929S,UPPER BEULAH HILL,533010.0,169916.0,122.0,HR07,0.0,-0.08880080895903127,51.41267111809541
13202,74387,490013929N,UPPER BEULAH HILL,533062.0,169832.0,333.0,HR07,0.0,-0.08808502661611736,51.411904055209696
13203,48083,490003242S,BEULAH HILL / ALL SAINTS CHURCH,533114.0,169731.0,157.0,HR08,0.0,-0.08737564365719047,51.41098421611544
13204,47074,490003242N,SOUTH NORWOOD HILL / ALL SAINTS CHURCH,533164.0,169518.0,347.0,HR08,0.0,-0.08673704490740754,51.40905834443077
13206,51248,490007344N,GRANGE AVENUE,533215.0,169377.0,328.0,HS17,0.0,-0.08605711122251665,51.407779268761914
13207,49423,490007344S,GRANGE AVENUE,533194.0,169437.0,163.0,HS17,0.0,-0.08633635108454836,51.40832339199078
13208,72543,490014227N,WHARNCLIFFE GARDENS,533311.0,169233.0,319.0,HS16,0.0,-0.08473174877915833,51.406462663323346
13209,58441,490014227S,WHARNCLIFFE GARDENS,533289.0,169283.0,147.0,HS16,0.0,-0.0850290885198032,51.40691715857374
13210,47594,490008410N,HOWDEN ROAD,533500.0,169043.0,324.0,HS15,0.0,-0.08208750814193269,51.40471079838947
13211,57667,490008410S,HOWDEN ROAD,533598.0,168929.0,145.0,HS14,0.0,-0.08072232471905988,51.403663275796006
13214,73145,490006512N,ELM PARK ROAD,533731.0,168746.0,314.0,HS13,0.0,-0.07888032718268467,51.40198742212839
13215,72429,490006512S,ELM PARK ROAD,533761.0,168732.0,134.0,HS13,0.0,-0.07845458292341566,51.40185454316117
13216,58533,490012551H,STANLEY HALL,533939.0,168554.0,312.0,HS11,0.0,-0.075964354634452,51.40021297406345
13217,48362,490012551K,STANLEY HALL,533964.0,168542.0,132.0,HS11,0.0,-0.07560971421060003,51.4000992375378
13220,48200,490003992N,BIGGIN HILL,531864.0,170581.0,282.0,HR03,0.0,-0.10502261629849503,51.41891468173813
13221,47918,490003992S,BIGGIN HILL,531960.0,170574.0,102.0,HR03,0.0,-0.1036454340263235,51.418829456937104
13222,53732,490014510G,WESTOW HILL,533646.0,170639.0,216.0,4Q01,0.0,-0.0793887812674057,51.41901897339715
13223,73805,490014511N,WESTOW PARK,533481.0,170349.0,25.0,HR11,0.0,-0.08186936558452748,51.41645171452342
13224,71134,490014511S,WESTOW PARK,533460.0,170285.0,206.0,HR11,0.0,-0.08219524563625766,51.41588151454804
13227,71322,490013136E,SYLVAN HILL,533360.0,170096.0,26.0,HR10,0.0,-0.08370343990876834,51.414206564069545
13228,76131,490013136S,SYLVAN HILL,533333.0,170021.0,206.0,HR10,0.0,-0.08411963906102021,51.41353891583661
13229,50007,490015128E,ALL SAINTS CHURCH,533207.0,169777.0,25.0,HR09,0.0,-0.08602195705656113,51.41137577948479
1323,76716,490015554C,REDBRIDGE STATION <>,541853.0,188314.0,262.0,X902,0.0,0.04565950858784581,51.575849788076525
13231,57852,490015128S,ALL SAINTS CHURCH,533189.0,169720.0,206.0,HR09,0.0,-0.0863020109997931,51.41086776866543
13233,75253,490014601S,NUGENT ROAD,533512.0,168927.0,210.0,HS14,0.0,-0.08195870782037944,51.40366553422631
13234,58480,490014621N,WHITWORTH ROAD,533409.0,168774.0,30.0,HS19,0.0,-0.08349607426046475,51.40231480123596
13235,50527,490014621S,WHITWORTH ROAD,533365.0,168673.0,209.0,HS19,0.0,-0.08416617009392988,51.401417493672895
13236,75817,490010818N,SELHURST PARK STADIUM,533292.0,168559.0,28.0,HS18,0.0,-0.08525775695017074,51.40041016497553
13237,48276,490010818S,SELHURST PARK STADIUM,533214.0,168422.0,233.0,HS18,0.0,-0.08642975456584452,51.399197306717
13238,71250,490005424E,CLIFTON ROAD,533030.0,168366.0,67.0,HQ06,0.0,-0.0890941577999564,51.398737195162575
13239,75402,490005424R,CLIFTON ROAD,532892.0,168297.0,246.0,HQ06,0.0,-0.09110252778797262,51.39814943241726
13246,49050,490005847N,MORVAL ROAD,531104.0,174756.0,345.0,4.00E+29,0.0,-0.11440147701042881,51.45661022920729
13247,77342,490012810S,ST MATTHEWS ESTATE,531073.0,174927.0,166.0,4.00E+17,0.0,-0.11478408629706092,51.458154119406196
13249,47369,490009933W,MILTON ROAD,531580.0,174491.0,119.0,4.00E+15,0.0,-0.10765287488440373,51.45411844340559
1325,71159,490000085H,CLARENCE AVENUE,543180.0,188415.0,272.0,X712,0.0,0.06483701352379723,51.576422141761746
13250,73171,490004402W,BROCKWELL LIDO,531641.0,174446.0,295.0,4.00E+16,0.0,-0.1067921912579032,51.453699878735335
13251,71632,490004402P,BROCKWELL LIDO,531740.0,174408.0,117.0,4.00E+16,0.0,-0.10538234322065952,51.453335381918514
13255,76278,490011701N,ROSENDALE ROAD,532003.0,173942.0,27.0,4L13,0.0,-0.1017731751278988,51.449086427503865
13256,72819,490011701S,ROSENDALE ROAD,531951.0,173834.0,217.0,4L13,0.0,-0.10256128791122415,51.44812798171371
13258,47966,490006058N,DERONDA ROAD,531790.0,173424.0,356.0,4M05,0.0,-0.10502932556499231,51.44448092208759
13259,77206,490006058S,DERONDA ROAD,531803.0,173357.0,186.0,4M05,0.0,-0.1048673025389053,51.44387579567253
13260,77926,490013656B,THURLOW PARK ROAD,531744.0,173160.0,21.0,4M04,0.0,-0.10578901522774947,51.442119142879285
13262,50560,490008927J,LANCASTER AVENUE,531785.0,172613.0,339.0,4Q10,0.0,-0.10540286355832565,51.43719392347842
13263,49782,490014508H,ELMCOURT ROAD,531774.0,172679.0,161.0,4Q11,0.0,-0.10553648677299353,51.43778959821381
13266,50360,490008927L,LANCASTER AVENUE,531875.0,172462.0,161.0,4Q10,0.0,-0.10416498319713734,51.4358160175779
13270,47581,490011611E,ROBSON ROAD,532200.0,172303.0,75.0,4Q13,0.0,-0.09955142193019072,51.434311472255764
13271,56099,490011611W,ROBSON ROAD,532188.0,172291.0,255.0,4Q13,0.0,-0.09972842782433879,51.43420643013175
13272,48079,490009700E,MARTELL ROAD,532514.0,172411.0,49.0,4Q14,0.0,-0.09499649971232797,51.43520873858763
13273,76225,490009700W,MARTELL ROAD,532473.0,172371.0,241.0,4Q14,0.0,-0.09560093988062567,51.434858854163245
13275,77185,490010451J,NORWOOD ROAD,532093.0,174076.0,276.0,4L14,0.0,-0.10042879544688178,51.450269664051
13277,54518,490005850N,CROXTED CLOSE,532267.0,173842.0,317.0,4M12,0.0,-0.09801362051510794,51.44812622418167
13278,73420,490007592S,GUERNSEY GROVE,532171.0,174007.0,163.0,4M12,0.0,-0.09933270627131377,51.44963140527961
13279,55275,490013847N,TURNEY ROAD,532377.0,173717.0,317.0,4M11,0.0,-0.09647833180882721,51.44697722270923
13280,48527,490013847S,TURNEY ROAD,532444.0,173633.0,152.0,4M11,0.0,-0.09554617934097387,51.44620669962112
13283,53678,490011293N,PYMERS MEAD,532516.0,173329.0,341.0,4M10,0.0,-0.09462444853208445,51.44345795428806
13284,57722,490011293S,PYMERS MEAD,532519.0,173350.0,161.0,4M10,0.0,-0.09457345209371909,51.44364597110867
13286,58727,490014447E,WESTERN ROAD,531349.0,175685.0,135.0,4F05,0.0,-0.11053246064370108,51.46490207318139
13287,72137,490015389E,BRIXTON STATION ROAD,531511.0,175521.0,126.0,4.00E+19,0.0,-0.10826267697242639,51.46339068273033
13288,71225,490015389W,MOORLAND ROAD,531620.0,175516.0,235.0,4.00E+19,0.0,-0.10669637957282291,51.46332043583692
13289,48794,490012036E,SHAKESPEARE ROAD,531794.0,175644.0,60.0,4.00E+18,0.0,-0.10414541682104708,51.46443026720358
1329,52360,490008762S,KINGSBURY ROAD,521446.0,188772.0,147.0,R106,0.0,-0.24851137249275795,51.584727615051015
13290,75810,490012036W,SHAKESPEARE ROAD,531792.0,175629.0,240.0,4.00E+18,0.0,-0.1041797777418911,51.464295933602365
13297,72492,490014004Y,VALMAR ROAD,532491.0,176452.0,13.0,3P08,0.0,-0.0938150785174543,51.471528801778085
13298,50607,490014004X,VALMAR ROAD,532505.0,176464.0,205.0,3P08,0.0,-0.0936091340722087,51.471633364772565
133,47958,490000048CV,TURNHAM GREEN CHURCH,520480.0,178494.0,273.0,NG06,0.0,-0.26596148540379677,51.49256354825999
1330,52653,490008762N,KINGSBURY ROAD,521496.0,188683.0,320.0,R106,0.0,-0.24782083270914373,51.58391699402533
1331,49543,490000082FJ,FINCHLEY ROAD STATION <>,526373.0,184628.0,148.0,8B01,0.0,-0.178924330171783,51.54640400181191
13317,51602,490008590S,JULIAN'S PRIMARY SCHOOL,531185.0,171678.0,186.0,4R04,0.0,-0.11437602449357867,51.42893049295095
13319,49618,490014789S,LEIGHAM COURT ROAD / STREATHAM COMMON,531204.0,171119.0,191.0,4R02,0.0,-0.11430969955498514,51.423902530953114
13322,56634,490013686E,TIVOLI ROAD,531990.0,171003.0,87.0,4Q16,0.0,-0.1030546309593748,51.42267775417726
13323,76816,490010452W1,NORWOOD SCHOOL,532303.0,171005.0,88.0,4Q17,0.0,-0.09855485013177757,51.4226228217495
13324,50870,490011876S,SALTER'S HILL,532635.0,171035.0,98.0,4Q18,0.0,-0.09377151161889696,51.42281489989968
13325,51463,490015338S,HERMITAGE ROAD,532825.0,170908.0,126.0,4Q19,0.0,-0.09108802923516623,51.42162915138305
13326,55999,490015346S,ROCKMOUNT ROAD,533058.0,170711.0,121.0,4Q20,0.0,-0.08781289790597001,51.41980419981329
13329,54487,490008611N,KELLETT ROAD,531347.0,175163.0,337.0,4.00E+07,0.0,-0.11075497841599982,51.46021151630371
1333,52968,490012613S,BARNET ODEON,525546.0,195735.0,140.0,TM10,0.0,-0.18687355588858162,51.646405023895355
13330,74681,490011879S,KELLETT ROAD,531322.0,175254.0,159.0,4.00E+07,0.0,-0.11108085835776292,51.461035095145604
13332,59069,490006454S,EFFRA PARADE,531539.0,174907.0,135.0,4.00E+08,0.0,-0.10808804488119994,51.457866398276316
13335,77013,490011508N,REGENT ROAD,531834.0,174567.0,320.0,4.00E+09,0.0,-0.1039710831829651,51.45474239336304
13336,71436,490011508S,REGENT ROAD,531820.0,174597.0,141.0,4.00E+09,0.0,-0.10416128961548299,51.45501524837976
13339,48384,490012754N,ST JULIAN'S FARM ROAD,531874.0,171832.0,355.0,4Q05,0.0,-0.10441372852626456,51.43015466558623
1334,73975,490003640N,BARNET ODEON,525562.0,195700.0,320.0,TM10,0.0,-0.18665498194674726,51.64608691917731
13340,54773,490011726S,ROTHSCHILD STREET,531887.0,171694.0,187.0,4Q05,0.0,-0.10427816907702492,51.428911485526925
13343,52129,490012969N,WEST NORWOOD FIRE STATION,531851.0,171492.0,7.0,4Q04,0.0,-0.10487081363789197,51.42710455126934
13346,74914,490012969S,WEST NORWOOD FIRE STATION,531856.0,171465.0,187.0,4Q04,0.0,-0.10480897637195233,51.42686074938208
13347,75411,490005840N,CROWN POINT / KNIGHTS HILL,531802.0,171038.0,10.0,4Q03,0.0,-0.10574392998921568,51.423035994490355
13352,73178,490007193S,GIPSY ROAD,532141.0,171666.0,158.0,4Q23,0.0,-0.1006371291785057,51.42860074304997
13353,74451,490007193N,GIPSY ROAD,532192.0,171522.0,337.0,4Q23,0.0,-0.09995764788909284,51.42729478521549
13354,47882,490010449N,NORWOOD PARK,532340.0,171164.0,338.0,4Q25,0.0,-0.0979636904096591,51.42404306534543
13355,49178,490006693S,EYLEWOOD ROAD,532274.0,171346.0,157.0,4Q24,0.0,-0.09884451668018364,51.42569402389812
13356,56892,490010449S,NORWOOD PARK,532397.0,171073.0,152.0,4Q25,0.0,-0.09717832301977981,51.4232119832449
13357,59143,490013027N,DEEPDENE ROAD,532669.0,175387.0,24.0,3Q02,0.0,-0.0916531587650649,51.46191648538476
1336,50553,490004314S,GREEN STREET,535175.0,197283.0,182.0,UM04,0.0,-0.04719116897716788,51.65808524217377
13360,76742,490006992N,FRANKFURT ROAD,532363.0,174854.0,40.0,3Q04,0.0,-0.09625465924159293,51.45719822426325
13362,53024,490014184S,SOUTHSIDE SHOPPING CENTRE,525676.0,174525.0,185.0,5N11,0.0,-0.1925663784097505,51.45576408989442
13363,57891,490009183N,LINGS COPPICE,532709.0,172821.0,336.0,4Q31,0.0,-0.09203930415927307,51.43884763254598
13364,53191,490009183S,LINGS COPPICE,532756.0,172756.0,154.0,4Q31,0.0,-0.09138784520480442,51.43825250332983
13365,51046,490008459S,ILDERSLY GROVE,532815.0,172576.0,165.0,4Q30,0.0,-0.09060695767222507,51.436621105096066
13366,53319,490010774N,PARK HALL ROAD,532826.0,172477.0,350.0,4Q30,0.0,-0.0904858992939027,51.43572885861403
13367,58765,490012270N,SOUTH CROXTED ROAD,532868.0,172266.0,349.0,4Q29,0.0,-0.0899611207948132,51.433822854186054
13368,55094,490010774S,PARK HALL ROAD,532867.0,172326.0,169.0,4Q29,0.0,-0.08995300783014291,51.43436228241677
13369,47855,490005246N,CHURCH APPROACH,532930.0,171974.0,347.0,4Q28,0.0,-0.08917922126221901,51.431184248133945
13370,77425,490005246S,CHURCH APPROACH,532913.0,172098.0,169.0,4Q28,0.0,-0.08937713197002668,51.43230256654136
13371,76917,490003233N,ALLEYN ROAD,532963.0,171845.0,342.0,4Q27,0.0,-0.08875317633472539,51.43001724584871
13372,73221,490003233S,SOUTH CROXTED ROAD,532961.0,171886.0,164.0,4Q27,0.0,-0.08876655278576326,51.43038616388252
13373,51460,490016646S,GIPSY HILL,533125.0,171708.0,110.0,4Q26,0.0,-0.08647568495207096,51.42874808757013
13374,56076,490007190W,GIPSY HILL,533188.0,171611.0,270.0,4Q26,0.0,-0.08560645069021494,51.427861602319624
13377,50939,490008839SE,DULWICH WOOD PARK / KINGSWOOD DRIVE,533465.0,171525.0,128.0,3T06,0.0,-0.08165683452510784,51.42702365168978
13378,71622,490005494N,CRYSTAL PALACE PARADE / COLLEGE ROAD,533830.0,171148.0,21.0,3T03,0.0,-0.07655219219027859,51.42354974065852
13379,57755,490005494S2,CRYSTAL PALACE PARADE / COLLEGE ROAD,533833.0,171106.0,201.0,3T03,0.0,-0.07652491814320302,51.42317159945742
13380,49801,490006526A,ELSIE ROAD,533584.0,175359.0,245.0,3R04,0.0,-0.07850046252678905,51.461449856668516
13384,50315,490006232N2,DULWICH LIBRARY,533955.0,173912.0,328.0,3S08,0.0,-0.07371079141493883,51.448358870182844
13387,54928,490010671N,OVERHILL ROAD,534167.0,173575.0,304.0,3S06,0.0,-0.07078951334927815,51.445280296424194
13388,57565,490010671S,OVERHILL ROAD,534238.0,173549.0,125.0,3S06,0.0,-0.06977833203642389,51.44502984023217
13389,58140,490007586N,GROVE TAVERN,534339.0,173422.0,320.0,3S07,0.0,-0.06837404516686227,51.443864636801095
1339,76824,490009136D,LEYTON HIGH ROAD / LEYTON STATION <>,538203.0,186245.0,55.0,YL03,0.0,-0.007791149101330469,51.55816377752667
13390,76548,490007586S,GROVE TAVERN,534363.0,173413.0,140.0,3S07,0.0,-0.06803233142703022,51.44377807106824
13392,75417,490004973H1,CHAMPION HILL,532702.0,175958.0,332.0,3P12,0.0,-0.09096427410605756,51.46704006222796
13393,52185,490004973S,CHAMPION HILL,532766.0,175731.0,187.0,3P12,0.0,-0.09012863681449744,51.464985125633646
13396,53332,490004092N,BLANCHEDOWNE,532736.0,175637.0,8.0,3Q01,0.0,-0.0905955124819769,51.464147422912376
13397,58116,490004092S,BLANCHEDOWNE,532729.0,175512.0,196.0,3Q01,0.0,-0.0907431062084123,51.46302574752985
13398,53952,490013027S,DEEPDENE ROAD,532667.0,175350.0,207.0,3Q02,0.0,-0.09169580131335778,51.46158445204412
13399,58661,490006992S,FRANKFURT ROAD,532409.0,174895.0,205.0,3Q04,0.0,-0.09557762612485132,51.45755592598039
134,50706,490013848DD,TURNHAM GREEN CHURCH,520555.0,178504.0,93.0,NG06,0.0,-0.2648782829106899,51.49263745093514
13400,71846,490008294S,HOLLINGBOURNE ROAD,532260.0,174719.0,232.0,3Q05,0.0,-0.09778672431752938,51.456009087953326
13401,56952,490012877S,ST PAUL'S CHURCH,532118.0,174586.0,221.0,3Q06,0.0,-0.0998789394382403,51.454846997621225
13402,53685,490011810E,RUSKIN WALK,532316.0,174379.0,81.0,3Q07,0.0,-0.09710826537708014,51.45294058041825
13403,54614,490011810W,RUSKIN WALK,532407.0,174384.0,261.0,3Q07,0.0,-0.0957975074736081,51.452964259634065
13405,72489,490003757E,BECKWITH ROAD,532688.0,174442.0,86.0,3Q08,0.0,-0.09173404684471496,51.45341975768623
13406,47414,490003757W,BECKWITH ROAD,532710.0,174432.0,266.0,3Q08,0.0,-0.09142135797949898,51.45332474081437
1341,59102,490008392F,HOUNSLOW BUS STATION,514449.0,175957.0,67.0,N717,0.0,-0.353615554594953,51.471013302263394
13410,76413,490013755N,TOWNLEY ROAD,533173.0,174652.0,45.0,3R01,0.0,-0.08467908262664998,51.45519316040055
13411,52376,490013755S,TOWNLEY ROAD,533256.0,174732.0,211.0,3R01,0.0,-0.083455099300432,51.45589256854981
13418,72536,490006092S,ARNHEM WHARF PRIMARY SCHOOL,537211.0,179113.0,176.0,BM06,0.0,-0.0248672411201821,51.494317087364855
13420,77922,490008669W,KENTON LIBRARY,517044.0,189560.0,252.0,SB02,0.0,-0.311754637548074,51.59274024316758
13422,76358,490003697E,BAWTRY ROAD,527743.0,193362.0,123.0,TQ07,0.0,-0.15600290794188548,51.62458550152957
13423,54234,490003697W,BAWTRY ROAD,527707.0,193372.0,304.0,TQ07,0.0,-0.15651903668428555,51.62468353074261
13424,56828,490007715S,HAMPDEN WAY,528658.0,194255.0,219.0,TP03,0.0,-0.14246436295259418,51.63240222989405
13425,49789,490007715E,HAMPDEN SQUARE,528584.0,194219.0,63.0,TP03,0.0,-0.14354616652219448,51.63209561671039
13426,55604,490012535N,ST ANDREW'S CHURCH,542647.0,187709.0,328.0,X912,0.0,0.05686421430632306,51.570213349804455
13427,56302,490012535S,ST ANDREW'S CHURCH,542688.0,187662.0,148.0,X912,0.0,0.05743632528147675,51.56978066373709
13428,77589,490001176N,LEE STATION #,539983.0,174078.0,345.0,2G01,0.0,0.01304445213470438,51.44839390630799
13429,52396,490001176B,LEE STATION #,539966.0,174202.0,168.0,2G01,0.0,0.012848981402800174,51.4495123673576
13430,73966,490001029B,BLACKHEATH STATION #,539652.0,175980.0,353.0,2B01,0.0,0.009034683243656711,51.46556693077274
1344,53768,490015441F,DURANTS ROAD,535266.0,196289.0,178.0,UQ02,0.0,-0.04626057354129649,51.64913129107558
13447,75408,490015201K,PARHAM DRIVE,543402.0,188418.0,104.0,X706,0.0,0.06803967716811347,51.57639271772142
13448,56017,490015201L,GANTS HILL STATION <>,543458.0,188371.0,283.0,X706,0.0,0.06882806748839448,51.57595616422393
13449,52663,490015199B,GANTS HILL STATION <> / WOODFORD AVENUE,543206.0,188524.0,314.0,X708,0.0,0.06525636001891356,51.57739496264898
13450,53140,490000085A,GANTS HILL STATION <>/ WOODFORD AVENUE,543236.0,188538.0,135.0,X708,0.0,0.06569470121942624,51.57751314406788
13451,73863,490000004G,OSBORN STREET,534112.0,181500.0,232.0,B901,0.0,-0.06857391192265155,51.51651044251794
13453,50918,490012524M,STAMFORD HILL BROADWAY,533655.0,187735.0,4.0,DB03,0.0,-0.07279016540372876,51.57264830056923
13454,58515,490007625T,SHOREDITCH CHURCH,533429.0,182754.0,181.0,D115,0.0,-0.07793687917329975,51.52794093135774
13456,72104,490000138K,LIVERPOOL STREET STATION <> #,533275.0,181561.0,207.0,1G01,0.0,-0.08060638726621407,51.51725651527334
13457,76465,490011679E,ROSEBERY AVENUE,531103.0,182023.0,69.0,8005,0.0,-0.11171953857921982,51.52191608863274
13458,52291,490011679W,ROSEBERY AVENUE,531116.0,182012.0,249.0,8005,0.0,-0.11153636002113493,51.52181422177528
13459,72354,490007901E,HATTON GARDEN,531321.0,182052.0,82.0,8004,0.0,-0.1085684035469077,51.52212610104446
13460,56700,490007901D,HATTON GARDEN,531298.0,182034.0,262.0,8004,0.0,-0.10890642618257661,51.521969685744686
13463,47889,490012745J,ST JOHN STREET,531650.0,182114.0,77.0,C403,0.0,-0.10380593402200203,51.52260674486214
13464,52323,490005391K,CLERKENWELL GREEN,531526.0,182072.0,256.0,C403,0.0,-0.10560786732635391,51.52225817454669
13466,51691,490012745W,CLERKENWELL ROAD / ST JOHN STREET,531835.0,182119.0,250.0,C404,0.0,-0.10113907152917219,51.522608564816785
13467,54475,490007327E,GOSWELL ROAD,531936.0,182182.0,60.0,C305,0.0,-0.09966056105180664,51.523151150364114
13469,52745,490004936E,CENTRAL STREET,532136.0,182284.0,59.0,C307,0.0,-0.09674124041578794,51.52402105672279
13472,51952,490012769W,ST LUKE'S MUSIC EDUCATION CENTRE,532356.0,182370.0,249.0,C501,0.0,-0.09353969516162645,51.52474242347422
13473,56749,490003657E,ST LUKE'S MUSIC EDUCATION CENTRE,532418.0,182405.0,72.0,C501,0.0,-0.09263338147908,51.525042428517175
13474,76087,490015194G,BUNHILL ROW,532613.0,182441.0,258.0,C502,0.0,-0.08981066373813573,51.52532022615468
13475,55867,490015194F,OLD STREET STATION <> #,532678.0,182470.0,78.0,C502,0.0,-0.0888633537905294,51.525565579310104
13476,71142,490000169L,OLD STREET STATION <> #,532870.0,182515.0,248.0,C607,0.0,-0.08608041032897888,51.52592486844204
13477,55459,490000169K,SHOREDITCH FIRE STATION,532867.0,182538.0,67.0,C607,0.0,-0.08611496210620116,51.526132260912114
13484,54814,490006463G,ELDER STREET,533517.0,182125.0,319.0,B005,0.0,-0.0769072500389932,51.52226773231577
13485,51764,490006463H,ELDER STREET,533565.0,182089.0,140.0,B005,0.0,-0.07622944171714141,51.521932884829816
13488,57174,490006883N,SHOREDITCH HIGH STREET STATION #,533638.0,181977.0,326.0,B004,0.0,-0.07522032003861504,51.520909161507774
13489,54550,490010584S,FOLGATE STREET,533677.0,181943.0,147.0,B004,0.0,-0.0746714267581983,51.5205944053389
13490,52630,490010584N,BRUSHFIELD STREET,533687.0,181751.0,357.0,B003,0.0,-0.07460015331290218,51.518866661065644
13492,50670,490009259E,LOLESWORTH CLOSE,533735.0,181624.0,331.0,B002,0.0,-0.07395691202591619,51.517714042744764
13493,57045,490009259S,LOLESWORTH CLOSE,533768.0,181586.0,151.0,B002,0.0,-0.07349600317904777,51.51736475510959
13494,52999,490000004N,ALDGATE EAST STATION <>,533856.0,181395.0,330.0,B001,0.0,-0.07230096838091932,51.51562753710209
13495,50125,490019414S,ALDGATE EAST STATION <>,533865.0,181411.0,150.0,B001,0.0,-0.07216527112880967,51.51576918806676
13506,50592,490006090E,KINGSLAND HIGH STREET,533495.0,184783.0,83.0,D409,0.0,-0.0762173357228322,51.54615862403814
13507,55747,490000106A,HENDON CENTRAL STATION <>,523018.0,188600.0,77.0,T616,0.0,-0.22589384126821402,51.58284121935171
13510,75439,490007662N,HALCOT AVENUE,549612.0,174858.0,5.0,EC14,0.0,0.15183913137378646,51.452942540870396
13517,51790,490007047E,BRUNSWICK ROAD,538475.0,181099.0,72.0,BJ10,0.0,-0.005892162938339726,51.51185540745629
13521,57635,490015329E,BAIRD ROAD,534468.0,196279.0,96.0,UJ08,0.0,-0.05779156104127629,51.64923267060649
13522,77947,490007258C,GLYN ROAD,535154.0,196230.0,98.0,UQ01,0.0,-0.04790118786699478,51.648628025322246
13523,55299,490006576B,ENFIELD BUS GARAGE / SOUTHBURY STATION #,534987.0,196227.0,274.0,UQ07,0.0,-0.05031463230373376,51.648641148281015
13525,56978,490007258D,GLYN ROAD,535138.0,196216.0,277.0,UQ01,0.0,-0.04813770895783131,51.64850606337485
1353,57444,40004402017A,TOWN LANE,506068.0,172628.0,68.0,AZ05,0.0,-0.4752302376051968,51.442722562680274
